C¢digo,Nivel,T°tulo,ComitÇ,Sector Productivo
EC1338,2,Apoyo en la identificaci¢n de las habilidades de la vida cotidiana y acadÇmicas de la persona con diagn¢stico de discapacidad intelectual,Instituciones Educativas de la Sociedad Civil,SERVICIOS EDUCATIVOS
EC1339,3,Administraci¢n virtual de la Plataforma Tecnol¢gica de Educaci¢n Virtual de la S.D.N.,Secretar°a de la Defensa Nacional (SEDENA),"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1340,4,Ejecuci¢n de los procedimientos de conducci¢n y operaci¢n de maquinaria pesada de la SEDENA,Secretar°a de la Defensa Nacional (SEDENA),"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1341,3,"Ejecuci¢n de procedimientos para operar equipos de radiocomunicaci¢n port†til, base y vehicular de alta frecuencia de la Secretar°a de la Defensa Nacional",Secretar°a de la Defensa Nacional (SEDENA),"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1342,3,Elaboraci¢n de discos y tambores de hierro gris,Industria Automotriz a Nivel Nacional,INDUSTRIAS MANUFACTURERAS
EC1343,4,Manejo integral de tratamientos estÇticos faciales,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1344,5,Generaci¢n de negocios sostenibles y escalables,C†mara Nacional de la Industria de la Transformaci¢n (CANACINTRA),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1345,2,Coordinaci¢n del ensamble de despensas,ComitÇ de Gesti¢n por Competencias de Servicios Generales y de Alimentaci¢n para Comedores Institucionales,"SERVICIOS DE APOYO A LOS NEGOCIOS Y MANEJO DE RESIDUOS, Y SERVICIOS DE REMEDIACI‡N"
EC1346,3,Esterilizar dispositivos mÇdicos,Cuidado de la Salud de las Personas,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1347,2,Aplicaci¢n de Masaje Tuina,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1348,2,Realizar una entrega segura de mercanc°as/productos en motocicleta,"COMITê DE GESTI‡N POR COMPETENCIAS DE LIDERAZGO, INNOVACI‡N Y EMPRENDIMIENTO","TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC1349,3,"Estimaci¢n del valor de maquinaria y equipo de acuerdo con el prop¢sito, uso y finalidad del aval£o",Servicios de Valuaci¢n,"SERVICIOS DE APOYO A LOS NEGOCIOS Y MANEJO DE RESIDUOS, Y SERVICIOS DE REMEDIACI‡N"
EC1350,4,"Elaboraci¢n de reportes y recomendaciones en materia de seguridad, protecci¢n civil, salud en el trabajo y protecci¢n ambiental a partir de la verificaci¢n de Unidades MÇdicas",Petr¢leos Mexicanos (PEMEX),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1351,3,"Valoraci¢n de la operatividad de las Unidades MÇdicas, de acuerdo con la seguridad estructural y la seguridad no estructural",Petr¢leos Mexicanos (PEMEX),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1352,4,Valoraci¢n de la seguridad y la capacidad funcional de las Unidades MÇdicas en situaciones de desastre,Petr¢leos Mexicanos (PEMEX),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1353,3,Implementaci¢n de metodolog°a STEM/STEAM,DEL ECOSISTEMA STEM,SERVICIOS EDUCATIVOS
EC1354,3,Operaci¢n segura de auto-tanques para la distribuci¢n de Gas L.P.,Agencia Nacional de Seguridad Industrial y de Protecci¢n al Medio Ambiente del Sector Hidrocarburos (ASEA),COMERCIO AL POR MENOR
EC1356,4,Cumplimiento a las disposiciones normativas referentes a la CÇdula de Operaci¢n Anual (COA) para el sector productivo en MÇxico,Universidad Aut¢noma de Nuevo Le¢n,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1357,5,Cumplimiento normativo de las condiciones y relaciones laborales del sector productivo con base en el T-MEC,Universidad Aut¢noma de Nuevo Le¢n,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1358,5,Innovaci¢n y potencializaci¢n del servicio en el sector tur°stico,Universidad Aut¢noma de Nuevo Le¢n,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1359,2,Operaci¢n de gr£a de pluma tipo pato en maniobras auxiliares de montaje y desmontaje,Log°stica Portuaria en Veracruz,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC1360,3,Ejecuci¢n de los actos y gestiones administrativas con relaci¢n a la embarcaci¢n en el puerto de consignaci¢n,Log°stica Portuaria en Veracruz,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1361,3,Operaci¢n del veh°culo de arrastre bimodal para maniobras de equipo ferroviario,Log°stica Portuaria en Veracruz,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC1362,3,Inspecci¢n de las condiciones de almacenaje del buque para la operaci¢n de carga/descarga de mercanc°a de importaci¢n y exportaci¢n,Log°stica Portuaria en Veracruz,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC1363,5,Gestionar la central de esterilizaci¢n en los establecimientos de salud,Cuidado de la Salud de las Personas,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1364,2,"Prestaci¢n de servicios de limpieza y desinfecci¢n, con el uso de equipo de protecci¢n en establecimientos de salud",Seguridad y Salud en el Trabajo del Instituto Mexicano del Seguro Social,"SERVICIOS DE APOYO A LOS NEGOCIOS Y MANEJO DE RESIDUOS, Y SERVICIOS DE REMEDIACI‡N"
EC1365,4,Desarrollo de la creatividad e innovaci¢n de un producto o servicio dentro de una organizaci¢n,Innovaci¢n Educativa,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1366,3,Atenci¢n para la protecci¢n especializada de ni§as/ni§os/adolescentes y personas adultas pertenecientes a grupo vulnerable/prioritario en contexto de migraci¢n,Instituto Nacional de Migraci¢n,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1367,3,Dar seguimiento a Acuerdos Reparatorios de Cumplimiento Diferido Incumplidos,COMITê DE GESTI‡N POR COMPETENCIAS DE LOS MODELOS DE OPERACI‡N COSMOS DEL SISTEMA DE JUSTICIA PENAL ACUSATORIO EN EL ESTADO DE QUERêTARO,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1368,3,Atenci¢n y orientaci¢n a la persona imputada o requerida por Instituciones de Justicia Penal,COMITê DE GESTI‡N POR COMPETENCIAS DE LOS MODELOS DE OPERACI‡N COSMOS DEL SISTEMA DE JUSTICIA PENAL ACUSATORIO EN EL ESTADO DE QUERêTARO,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1369,2,Conducci¢n y operaci¢n de veh°culos de emergencia tipo ambulancia terrestre,Cruz Roja Mexicana IAP,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1370,3,Medici¢n din†mica de flujo de l°quidos en sistemas cerrados,ComitÇ de Gesti¢n por Competencias del CIATEC,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC1371,2,Atenci¢n en primeros auxilios,Cruz Roja Mexicana IAP,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1372,4,Preparaci¢n de gimnastas de art°stica femenil en la categor°a 1,Del Deporte,SERVICIOS EDUCATIVOS
EC1373,3,Prestaci¢n del servicio de Temazcalli con Xictli integrado,Saberes de Pueblos Originarios (Huehuetlamatiliztli),OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1374,3,Conciliaci¢n para la soluci¢n de conflictos en materia laboral individual,Secretar°a del Trabajo y Previsi¢n Social,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1375,2,Prestaci¢n de servicios auxiliares en la contribuci¢n tradicional y complementaria de la recuperaci¢n de las condiciones f°sicas y socioemocionales de las personas,Saberes de Pueblos Originarios (Huehuetlamatiliztli),SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1376,3,Prestaci¢n del servicio de Lectura de Tonalamatl,Saberes de Pueblos Originarios (Huehuetlamatiliztli),OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1377,3,Prestaci¢n del servicio de Temazcalli con Xictli al centro,Saberes de Pueblos Originarios (Huehuetlamatiliztli),OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1378,4,Dise§o del Plan de Continuidad de los Servicios Educativos ante una condici¢n de emergencia y sus etapas de crisis,Instituto PolitÇcnico Nacional,SERVICIOS EDUCATIVOS
EC1379,4,Preparaci¢n de instructores deportivos especializados en Minitenis,Del Deporte,SERVICIOS EDUCATIVOS
EC1380,2,Preparaci¢n de arqueros en etapa de iniciaci¢n,Del Deporte,SERVICIOS EDUCATIVOS
EC1381,2,Aplicaci¢n de tÇcnicas para el desarrollo de la evaluaci¢n de riesgos procesales,COMITê DE GESTI‡N POR COMPETENCIAS DE LOS MODELOS DE OPERACI‡N COSMOS DEL SISTEMA DE JUSTICIA PENAL ACUSATORIO EN EL ESTADO DE QUERêTARO,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1382,3,Ejecuci¢n de los procedimientos para los instructores de las Fuerzas Armadas Mexicanas con base en el Modelo de Dise§o de Sistemas de Instrucci¢n,Secretar°a de la Defensa Nacional (SEDENA),"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1383,3,Procedimientos para la conducci¢n de veh°culos blindados con diferentes sistemas de rodamiento de la Secretar°a de la Defensa Nacional,Secretar°a de la Defensa Nacional (SEDENA),"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1384,3,Ejecuci¢n del protocolo para la excarcelaci¢n de una PPL,COMITê DE GESTI‡N POR COMPETENCIAS DE LOS MODELOS DE OPERACI‡N COSMOS DEL SISTEMA DE JUSTICIA PENAL ACUSATORIO EN EL ESTADO DE QUERêTARO,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1385,3,Asesor°a en los procedimientos de Log°stica Militar aplicados en una regi¢n militar/aÇrea para el abastecimiento de bienes de la Secretar°a de la Defensa Nacional,Secretar°a de la Defensa Nacional (SEDENA),"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1386,3,Brindar seguridad en las salas de audiencia judicial,COMITê DE GESTI‡N POR COMPETENCIAS DE LOS MODELOS DE OPERACI‡N COSMOS DEL SISTEMA DE JUSTICIA PENAL ACUSATORIO EN EL ESTADO DE QUERêTARO,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1387,3,Brindar seguridad y custodia a la PPL durante la audiencia judicial,COMITê DE GESTI‡N POR COMPETENCIAS DE LOS MODELOS DE OPERACI‡N COSMOS DEL SISTEMA DE JUSTICIA PENAL ACUSATORIO EN EL ESTADO DE QUERêTARO,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1388,5,Rescate minero subterr†neo,Del Sector Minero de MÇxico,MINER÷A
EC1389,3,Prestaci¢n de servicios preventivo y correctivo a equipos de refrigeraci¢n autocontenidos con carga m†xima permisible de hasta 150 gr de refrigerante hidrocarburo.,Refrigeraci¢n y Climatizaci¢n,CONSTRUCCI‡N
EC1390,3,Prestaci¢n de servicios de instalaci¢n y mantenimiento de sistemas de climatizaci¢n/aire acondicionado de hasta 3 toneladas de refrigeraci¢n,Refrigeraci¢n y Climatizaci¢n,CONSTRUCCI‡N
EC1391,3,Prestaci¢n de servicios de cosmiatr°a estÇtica,C†mara Mexicana de la Industria del Embellecimiento F°sico,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1392,2,Elaboraci¢n de pastas alimenticias en grado artesanal e industrial en sus distintas variedades,ComitÇ de Gesti¢n por Competencias del Sector Turismo,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC1393,3,Aplicaci¢n de acciones b†sicas de seguridad para los usuarios de instituciones de salud,Formaci¢n para el Trabajo,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1394,2,Prestaci¢n de servicios en pr¢tesis fija o removible dentales,"UNIVERSIDAD POPULAR AUT‡NOMA DEL ESTADO DE PUEBLA, A.C.",SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1395,2,Preparaci¢n de alimentos en centros penitenciarios,ComitÇ de Gesti¢n por Competencias de Servicios Generales y de Alimentaci¢n para Comedores Institucionales,SERVICIOS DE ALOJAMIENTO TEMPORAL Y DE PREPARACI‡N DE ALIMENTOS Y BEBIDAS
EC1396,3,Proporcionar el servicio de investigaci¢n geneal¢gica para la elaboraci¢n del †rbol geneal¢gico y de historia familiar,GENEALOG÷A E HISTORIA FAMILIAR,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1397,2,"Auxiliar en la estimaci¢n del valor de los bienes inmuebles de acuerdo con el prop¢sito, uso y finalidad del aval£o",Servicios de Valuaci¢n,SERVICIOS INMOBILIARIOS Y DE ALQUILER DE BIENES MUEBLES E INTANGIBLES
EC1398,4,Ejecuci¢n de estrategias de potencializaci¢n de habilidades individuales para la mejora del desempe§o del equipo/grupo,Asociaci¢n Mexicana de Capacitaci¢n de Personal y Empresarial A.C. (AMECAP),"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1399,3,Gestionar el sistema de integridad en las organizaciones del sector p£blico y privado,"GOBERNANZA, CUMPLIMIENTO E INTEGRIDAD","SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1400,4,"Detecci¢n y orientaci¢n ante riesgos de vulneraci¢n de derechos en ni§as, ni§os y adolescentes para proteger su integridad",ComitÇ de Gesti¢n por Competencias de Asistencia Social,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1401,4,Monitoreo comunitario de la biodiversidad en µreas Naturales Protegidas para su manejo y conservaci¢n,Sustentabilidad Comunitaria,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1402,4,"Prevenci¢n, seguridad, rescate y salvamento en albercas/parques acu†ticos",Cruz Roja Mexicana IAP,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1403,4,Operaci¢n y tÇcnicas de extracci¢n vehicular b†sicas,Cruz Roja Mexicana IAP,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1405,3,Desarrollo del proceso de legitimaci¢n de contratos colectivos de trabajo,Confederaci¢n de Trabajadores de MÇxico,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1406,4,Operaci¢n de equipos de control de presi¢n (ECP) de l°nea de acero de servicios a pozos,Petr¢leos Mexicanos (PEMEX),MINER÷A
EC1407,4,Ejecuci¢n de tÇcnicas para la atenci¢n t†ctica prehospitalaria durante el Actuar Policial Bajo Fuego,Secretar°a de Seguridad P£blica de Zacatecas,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1408,4,Ejecuci¢n de procedimientos de sopote de vida y de trauma en la evacuaci¢n de heridos CASEVAC,Secretar°a de la Defensa Nacional (SEDENA),"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1409,3,Ense§anza del emprendimiento,"LIDERAZGO, INNOVACI‡N Y EMPRENDIMIENTO / Interinstitucionales para la Evaluaci¢n de la Educaci¢n Superior, A.C.",SERVICIOS EDUCATIVOS
EC1410,4,Gesti¢n de procesos de coaching educativo,Tecnolog°as de la Informaci¢n y la Comunicaci¢n para la Educaci¢n del ILCE,SERVICIOS EDUCATIVOS
EC1412,3,Administraci¢n de cuentas estratÇgicas clave y acceso de productos farmacÇuticos,ComitÇ de Gesti¢n por Competencias de Novartis,COMERCIO AL POR MAYOR
EC1413,2,Aplicaci¢n de masaje con tÇcnica polaridad,Masajes y Servicios de SPA,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1416,5,Aplicaci¢n de habilidades personales de liderazgo en organizaciones,"COMITê DE GESTI‡N POR COMPETENCIAS DE LIDERAZGO, INNOVACI‡N Y EMPRENDIMIENTO","SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1417,2,Prestaci¢n de servicio auxiliar de quiropodia,SERVICIOS DE PODOLOG÷A,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1418,2,Redacci¢n de documentos en la empresa,"C†mara Nacional de la Industria Editorial Mexicana, CANIEM","SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1419,4,"Aplicaci¢n de protocolos de atenci¢n de respuesta inmediata, como integrante de una brigada de primeros auxilios en el centro de trabajo",Petr¢leos Mexicanos (PEMEX),SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1420,2,Desarrollo de procesos notariales relacionados con actividades vulnerables,NOTARIADO MEXICANO,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1421,2,Realizar la b£squeda de locaciones para industria cinematogr†fica y audiovisual,ComitÇ de Gesti¢n por Competencias de la Industria F°lmica y el Audiovisual (video),INFORMACI‡N EN MEDIOS MASIVOS
EC1422,2,"Generaci¢n y seguimiento de la documentaci¢n para la log°stica de los departamentos: reparto, extras y equipo tÇcnico",ComitÇ de Gesti¢n por Competencias de la Industria F°lmica y el Audiovisual (video),INFORMACI‡N EN MEDIOS MASIVOS
EC1423,3,"Colocaci¢n de luminarias en set, cajas de distribuci¢n y lineas elÇctricas en locaci¢n y foros",ComitÇ de Gesti¢n por Competencias de la Industria F°lmica y el Audiovisual (video),INFORMACI‡N EN MEDIOS MASIVOS
EC1424,3,Prestaci¢n de servicios para la promoci¢n alimentaria con base en los productos derivados de la milpa,Saberes de Pueblos Originarios (Huehuetlamatiliztli),SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1425,3,Detecci¢n de posibles victimas de trata de personas durante las diligencias migratorias en el marco de protecci¢n a los Derechos Humanos,Instituto Nacional de Migraci¢n,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1426,2,Revisi¢n de documentaci¢n de identidad y viaje de las personas connacionales y extranjeras con base en est†ndares nacionales e internacionales y en el marco del respeto a los Derechos Humanos,Instituto Nacional de Migraci¢n,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1427,3,Conciliaci¢n para la soluci¢n de conflictos en materia laboral colectiva,Secretar°a del Trabajo y Previsi¢n Social,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1428,2,Verificaci¢n del cumplimiento de las Obligaciones de Transparencia en la dimensi¢n portales,Acceso a la Informaci¢n P£blica y Administraci¢n de Archivos P£blicos,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1429,4,Verificaci¢n del cumplimiento fiscal de una Organizaci¢n de la Sociedad Civil (OSC),Sector de la Transformaci¢n Social,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1430,2,Conducci¢n de Autobuses de Tr†nsito R†pido en el Sistema de Corredores Metrob£s,ComitÇ de Gesti¢n por Competencias de Metrob£s,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC1431,4,Preparaci¢n de gimnastas de artistica femenil en la categor°a 2,Del Deporte,SERVICIOS EDUCATIVOS
EC1432,3,Preparaci¢n del instructor de tenis en etapa de iniciaci¢n,Del Deporte,SERVICIOS EDUCATIVOS
EC1434,3,Apoyo en la elaboraci¢n de estrategias de movilidad en la Administraci¢n P£blica Municipal,Administraci¢n P£blica del Estado de Hidalgo,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1435,4,Pesca en pozos,Petr¢leos Mexicanos (PEMEX),MINER÷A
EC1436,2,Ejecuci¢n del protocolo para el ingreso de personas externas al centro penitenciario,Secretar°a de Seguridad P£blica de Zacatecas,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1437,3,Ejecuci¢n del los protocolos de Actuaci¢n Policial para la atenci¢n especializada a victimas de violencia de gÇnero,Secretar°a de Seguridad P£blica de Zacatecas,"ACTIVIDADES LEGISLATIVAS, GUBERNAMENTALES, DE IMPARTICI‡N DE JUSTICIA Y DE ORGANISMOS INTERNACIONALES Y EXTRATERRITORIALES"
EC1438,2,Atenci¢n telef¢nica a victimas de violencia de gÇnero,Univesidad Mexiquense de Seguridad,SERVICIOS DE SALUD Y DE ASISTENCIA SOCIAL
EC1439,3,Coordinaci¢n de acciones de gesti¢n sindical con base en Contratos Colectivos de Trabajo (CCT),ComitÇ de Gesti¢n por Competencias de la Confederaci¢n Revolucionaria de Obreros y Campesinos.,OTROS SERVICIOS EXCEPTO ACTIVIDADES GUBERNAMENTALES
EC1440,4,Administraci¢n de un Centro de Evaluaci¢n de competencia laboral,Consejo Nacional de Normalizaci¢n y Certificaci¢n de Competencias Laborales (CONOCER) / Universidad Aut¢noma de Nuevo Le¢n,"SERVICIOS PROFESIONALES, CIENT÷FICOS Y TêCNICOS"
EC1441,3,Conducci¢n y operaci¢n de gr£as tipos A y B para el arrastre y transporte de veh°culos ligeros,Conductores de Autotransporte Federal y Transporte Privado / Gr£as y Dispositivos para Elevaci¢n e Izaje,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
EC1442,3,Conducci¢n y operaci¢n de gr£as tipos C y D para el arrastre y transporte de veh°culos pesados y semipesados,Conductores de Autotransporte Federal y Transporte Privado / Gr£as y Dispositivos para Elevaci¢n e Izaje,"TRANSPORTES, CORREOS Y ALMACENAMIENTO"
